appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
11776281,20080103,20080003619,NOVEL PROTEINS WITH ENHANCED FUNCTIONALITY AND METHODS OF MAKING NOVEL PROTEINS USING CIRCULAR PERMUTATION,"The present disclosure is relates to novel proteins and peptides having novel and/or enhanced functions and/or behaviors with respect to a native protein or peptide, and methods of making the novel proteins and peptides using techniques of circular permutation and protein engineering. ",[Stefan Lutz][Zhen Qian],[EMORY UNIVERSITY]," This application claims the benefit of and is a Continuation-in-Part application of International Application No. PCT/US2006/004675, entitled &#x201C;Novel Proteins with Enhanced Functionality and Methods of Making Novel Proteins Using Circular Permutation&#x201D; filed on Feb. 10, 2006, which claims priority to copending U.S. provisional patent application Ser. No. 60/651,850, entitled &#x201C;Lipase Variants from &#x201D; filed on Feb. 10, 2005; Ser. No. 60/696,325, entitled &#x201C;Lipase Variants from &#x201D; filed on Jul. 1, 2005; Ser. No. 60/714,462, entitled &#x201C;Circularly Permuted Proteins and Methods of Using Circular Permutation to Improve Protein Design and Activity&#x201D; filed on Sep. 6, 2005; and Ser. No. 60/726,009, entitled &#x201C;Circularly Permuted Proteins and Methods of Using Circular Permutation to Improve Protein Design and Activity&#x201D; filed on Oct. 12, 2005, each of which are entirely incorporated herein by reference.",20070711, This invention was made with government support under grant number CHE-0404677 awarded by the National Science Foundation. The government has certain rights in the invention.,PCT/US06/04675,11776281,"",""
11770279,20080103,20080004364,LASER IRRADIATION OF METAL NANOPARTICLE/POLYMER COMPOSITE MATERIALS FOR CHEMICAL AND PHYSICAL TRANSFORMATIONS,A metal nanoparticle supported on or dispersed in a polymer is irradiated with photons from a laser source to address the nanoparticles. The polymer is transmissive to the photons and addressed nanoparticles transform the energy of the photon to heat which is transferred to a material in the vicinity of the nanoparticle. The locally heated material undergoes a physical or chemical transformation upon heating. The transformed material can be a material in the proximity of the metal nanoparticle supported polymer or metal nanoparticle/polymer composite. In this manner thermally induced physical or chemical transformations can be carried out in very small volumes of material without significant heating to the bulk of the material.,[Qun HUO][Jianhua ZOU][Hui CHEN],"[The University of Central Florida Research Foundation, Inc.]","The present application incorporates by reference and claims priority to U.S. Provisional Patent Application Ser. No. 60/817,519 filed Jun. 29, 2006, entitled &#x201C;Laser Irradiation of Metal Nonoparticle/Polymer Composite Materials for Chemical Reactions and Microprocessing Applications Therefrom.&#x201D;",20070628,"The U.S. Government may have certain rights to the invention based on National Science Foundation Career Award DMR 0239424 and 0552295, and NIRT award DMI 0506531.","","","",""
11652383,20080103,20080004450,"Synthesis of epothilones, intermediates thereto, analogues and uses thereof","The present invention provides convergent processes for preparing epothilone A and B, desoxyepothilones A and B, and analogues thereof. Also provided are analogues related to epothilone A and B and intermediates useful for preparing same. The present invention further provides novel compositions based on analogues of the epothilones and methods for the treatment of cancer and cancer which has developed a multidrug-resistant phenotype. ",[Samuel Danishefsky][Peter Bertinato][Dai-Shi Su][Dong Meng][Ting-Chao Chou][Ted Kamenecka][Erik Sorensen][Aaron Balog][Kenneth Savin],""," This application is a continuation of and claims priority under 35 U.S.C. &#xA7;120 to application Ser. No. 10/695,582, filed Oct. 28, 2003, currently pending; which is a continuation of application Ser. No. 10/431,467, filed May 7, 2003, now abandoned; which is a continuation of application Ser. No. 10/374,805, filed Feb. 25, 2003, now U.S. Pat. No. 6,723,854, issued Apr. 20, 2004; which is a continuation of application Ser. No. 10/058,695, filed Jan. 28, 2002, now U.S. Pat. No. 6,828,340, issued Dec. 7, 2004; which is a continuation of application Ser. No. 10/004,571, filed Dec. 4, 2001, now U.S. Pat. No. 6,972,335, issued Dec. 6, 2005; which is a continuation of application Ser. No. 09/874,514, filed Jun. 5, 2001, now U.S. Pat. No. 6,849,651, issued Feb. 10, 2005; which is a continuation of application Ser. No. 09/808,451, filed Mar. 31, 2001, now U.S. Pat. No. 6,656,961, issued Dec. 2, 2003; which is a continuation of application Ser. No. 09/691,615, filed Oct. 18, 2000, now U.S. Pat. No. 6,284,781, issued Sep. 4, 2001, which is a continuation of application Ser. No. 08/986,025, filed Dec. 3, 1997, now U.S. Pat. No. 6,242,469, issued Jun. 5, 2001, which claims priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional Application Ser. Nos. 60/032,282, 60/033,767, 60/047,566, 60/047,941, and 60/055,533, filed Dec. 3, 1996, Jan. 14, 1997, May 22, 1997, May 29, 1997, and Aug. 13, 1997, respectively, the contents of which are hereby incorporated by reference into this application.",20070111," This invention was made with government support under grants CA-28824, CA-39821, CA-GM 72231, CA-62948, and AI0-9355 from the National Institutes of Health, and grant CHE-9504805 from the National Science Foundation. Additionally, the present invention was supported in part by a fellowship from the United States Army to Dongfang Meng (DAMD 17-97-1-7146), and thus the government has certain rights in the invention.",10695582,11652383,"",""
11759200,20080103,20080005332,Method for Opportunistic Computing,"In a method of dynamically changing a computation performed by an application executing on a digital computer, the application is characterized in terms of slack and workloads of underlying components of the application and of interactions therebetween. The application is enhanced dynamically based on predictive models generated from the characterizing action and on the dynamic availability of computational resources. Strictness of data consistency constraints is adjusted dynamically between threads in the application, thereby providing runtime control mechanisms for dynamically enhancing the application.",[Santosh Pande][Romain E. Cledat][Tushar Kumar][Jaswanth Sreeram],[GEORGIA TECH RESEARCH CORPORATION],"This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/812,010, filed Jun. 8, 2006, the entirety of which is hereby incorporated herein by reference.",20070606,"This invention was made with support from the U.S. government under grant number C-49-611, awarded by the National Science Foundation. The government may have certain rights in the invention.","","","",""
11257521,20080110,20080006891,Direct energy conversion devices with a substantially continuous depletion region and methods thereof,An energy conversion device includes a plurality of pores formed within a substrate and a junction region disposed within each of the plurality of pores where each of the junction regions has a depletion region. Each of the plurality of pores defines an opening size in the substrate and a spacing from adjacent pores so that the depletion regions of each of the pores are at least substantially in contact with the depletion region of the pores which are adjacent. ,[Larry Gadeken][Wei Sun][Nazir Kherani][Philippe Fauchet],""," This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/621,794, filed Oct. 25, 2004, which is herein incorporated by reference in its entirety.",20051025, The subject invention was made with government support from the National Science Foundation SBIR Grant No. 0320029. The U.S. Government may have certain rights.,"","","",""
11359105,20080110,20080007517,Electrical damping system,"An electrical damping system provides damping over a wide range of frequencies including high frequencies. The system includes a resistance in parallel with an electric motor or series connected resistance and capacitance in parallel with the electric motor. In another embodiment, an electrical damping system is provided for a motor having a delta or wye motor winding configuration. ",[Michael Peshkin][J. Colgate][Joshua Mehling][David Weir],[]," This application claims the priority of provisional application Ser. No. 60/655,963, filed Feb. 23, 2005. That application is hereby incorporated by reference.",20060222, This work was supported by the National Science Foundation (NSF) award: #IIS-0117489.,"","","",""
11798902,20080110,20080007693,Method and apparatus for imaging in an eye,A method for in vivo imaging of at least one cell including: first obtaining a first image of at least one cell; second obtaining a second image of the at least one cell; adjusting at least one of the first image and the second image to account for a movement of the at least one cell; generating a final image based at least in part on the adjusting. ,[David Williams][Jessica Morgan][Daniel Gray][Alfredo Dubra],""," This application claims priority to U.S. Provisional Patent Application Ser. No. 60/801,059, filed May 18, 2006, the entire contents of which are hereby incorporated by reference.  The present invention may be related to the inventions described and claimed in U.S. Pat. No. 5,777,719; U.S. Pat. No. 5,949,521; U.S. Pat. No. 6,095,651; U.S. patent application Ser. No. 10/529,067, filed Dec. 23, 1997 and entitled Apparatus for Improving Vision and Retinal Images; U.S. Pat. No. 6,338,559; U.S. Pat. No. 6,379,005; and U.S. Pat. No. 6,890,076, the contents of each of which are herein incorporated by reference.",20070517, The invention described in this application was supported by NIH Grant BRP-EY014375; NIH Training Grant EY07125; NIH Core Grant EY001319; NSF Grant CFAO-AST-9876783 ; and NIH Grant EY014375.,"","","",""
11774514,20080110,20080008413,LIQUID CRYSTAL WAVEGUIDE HAVING REFRACTIVE SHAPES FOR DYNAMICALLY CONTROLLING LIGHT,"Liquid crystal waveguides for dynamically controlling the refraction of light. Generally, liquid crystal materials may be disposed within a waveguide in a cladding proximate or adjacent to a core layer of the waveguide. In one example, portions of the liquid crystal material can be induced to form refractive or lens shapes in the cladding that interact with a portion (e.g. evanescent) of light in the waveguide so as to permit electronic control of the refraction/bending, focusing, or defocusing of light as it travels through the waveguide. In one example, a waveguide may be formed using one or more patterned or shaped electrodes that induce formation of such refractive or lens shapes of liquid crystal material, or alternatively, an alignment layer may have one or more regions that define such refractive or lens shapes to induce formation of refractive or lens shapes of the liquid crystal material. In another example, such refractive or lens shapes of liquid crystal material may be formed by patterning or shaping a cladding to define a region or cavity to contain liquid crystal material in which the liquid crystal materials may interact with the evanescent light. ",[Michael Anderson][Scott Rommel][Scott Davis],""," This application is a division of U.S. patent application Ser. No. 10/963,946 entitled &#x201C;LIQUID CRYSTAL WAVEGUIDE HAVING REFRACTIVE SHAPES FOR DYNAMICALLY CONTROLLING LIGHT AND TUNABLE LASER INCLUDING SAME&#x201D; filed Oct. 12, 2004, which claims the benefit of U.S. provisional patent application No. 60/539,030 filed on Jan. 22, 2004, the disclosure of which is hereby incorporated by reference in its entirety.",20070706, This invention was made with Government support under contract No. 0319386 awarded by the National Science Foundation. The Government has certain rights in the invention.,10963946,11774514,"",""
11774525,20080110,20080008414,LIQUID CRYSTAL WAVEGUIDE HAVING REFRACTIVE SHAPES FOR DYNAMICALLY CONTROLLING LIGHT,"Liquid crystal waveguides for dynamically controlling the refraction of light. Generally, liquid crystal materials may be disposed within a waveguide in a cladding proximate or adjacent to a core layer of the waveguide. In one example, portions of the liquid crystal material can be induced to form refractive or lens shapes in the cladding that interact with a portion (e.g. evanescent) of light in the waveguide so as to permit electronic control of the refraction/bending, focusing, or defocusing of light as it travels through the waveguide. In one example, a waveguide may be formed using one or more patterned or shaped electrodes that induce formation of such refractive or lens shapes of liquid crystal material, or alternatively, an alignment layer may have one or more regions that define such refractive or lens shapes to induce formation of refractive or lens shapes of the liquid crystal material. In another example, such refractive or lens shapes of liquid crystal material may be formed by patterning or shaping a cladding to define a region or cavity to contain liquid crystal material in which the liquid crystal materials may interact with the evanescent light. ",[Michael Anderson][Scott Rommel][Scott Davis],""," This application is a division of U.S. patent application Ser. No. 10/963,946 entitled &#x201C;LIQUID CRYSTAL WAVEGUIDE HAVING REFRACTIVE SHAPES FOR DYNAMICALLY CONTROLLING LIGHT AND TUNABLE LASER INCLUDING SAME&#x201D; filed Oct. 12, 2004, which claims the benefit of U.S. provisional patent application No. 60/539,030 filed on Jan. 22, 2004, the disclosure of which is hereby incorporated by reference in its entirety.",20070706, This invention was made with Government support under contract No. 0319386 awarded by the National Science Foundation. The Government has certain rights in the invention.,10963946,11774525,"",""
11706458,20080110,20080008623,Automatic sampling and dilution apparatus for use in a polymer analysis system,"The present invention provides an automatic sampling and dilution apparatus for use in a polymer analysis system. The apparatus comprises (a) a primary mixing chamber; (b) a primary pump capable of continuously withdrawing a variable viscosity liquid from a reactor at a selectable, fixed withdrawal rate over a varying viscosity range of about 50 to about 5,000,000 centipoise (cP) for continuously conveying the variable viscosity polymer-containing liquid into the primary mixing chamber; (c) a first dilution pump for continuously delivering a first dilution solvent into the primary mixing chamber at a selectable, fixed flow rate to mix with the variable viscosity liquid in the mixing chamber and thereby form a diluted polymer-containing liquid therein; and (d) a secondary pump for continuously conveying the diluted polymer-containing liquid into a flow-through detector. A polymer analysis system utilizing the automatic sampling and dilution apparatus is also provided. ",[Wayne Reed],[]," This application is a continuation of U.S. application patent Ser. No. 10/442,676, filed on May 21, 2003, which claims the benefit of U.S. Provisional Application Ser. No. 60/382,213, filed on May 21, 2002, both of which are incorporated herein by reference.",20070214," This invention was made with U.S. government support under Grant No. CTS0124006, awarded by the National Science Foundation. The US government has certain rights in this application.",10442676,11706458,"",""
11251968,20080110,20080008644,Method and apparatus for producing carbon nanotubes,"A method of purifying a single-walled carbon nanotube catalytic product having the steps of providing a catalytic product including single-walled carbon nanotubes, and a Group VIII and/or Group VIb transition metal, exposing the catalytic product to a heated oxidative gas to provide a treated carbon nanotube product including single-walled carbon nanotubes and the Group VIII and/or Group VIb transition metal, and exposing the treated carbon nanotube product to an acid to separate the single-walled carbon nanotubes from the Group VIII and/or Group VIb transition metal. The catalytic product may include a support material and amorphous carbon. ",[Daniel Resasco][Boonyarach Kitiyanan][Walter Alvarez][Leandro Balzano],""," The present application is a continuation of U.S. Ser. No. 10/145,193, filed May 13, 2002, now U.S. Pat. No. 6,955,800, which is a continuation of U.S. Ser. No. 09/587,257, filed Jun. 2, 2000, now U.S. Pat. No. 6,413,487, each of which is hereby incorporated herein in its entirety by reference.",20051017, This invention was supported by NSF Grant CTS-9726465. The U.S. Government has certain rights to this invention.,10145193,11251968,"",""
11675394,20080110,20080009003,SINGLE PROMOTER INHIBITOR,A method of identifying complementary DNA (cDNA) that contributes to cell phenotype includes providing a plurality of cells. The cells are effected so that each cell expresses a single ectopic cDNA. The cells are propagated for a growth interval in an environment that allows the cells to compete against one another. The relative abundance of cDNAs from the propagated cells is determined. ,[Alan Tartakoff],[]," The present application claims priority from U.S. Provisional Application No. 60/773,442, filed Feb. 15, 2006, which is herein incorporated by reference in its entirety.",20070215," At least a portion of the subject matter described in the present application was supported in part by NSF Grant No. MCB-0104523. Accordingly, the U.S. government may have certain rights in this invention.","","","",""
11482530,20080110,20080009321,Method and system for improving performance in a sparse multi-path environment using reconfigurable arrays,"A wireless communication system supporting improved performance in a sparse multi-path environment is provided that uses spatially reconfigurable arrays. The system includes a first device and a second device. The first device includes a plurality of antennas and a processor operably coupled to the plurality of antennas. The plurality of antennas are adapted to transmit a first signal toward a the second device and to receive a second signal from the second device. The processor is configured to determine an antenna spacing between the plurality of antennas based on an estimated number of spatial degrees of freedom and an estimated operating signal-to-noise ratio. The second device includes a receiver adapted to receive the first signal from the first device, a transmitter adapted to transmit the second signal toward the first device, and a processor. The processor estimates the number of spatial degrees of freedom and the operating signal-to-noise ratio from the received first signal.",[Akbar M. Sayeed][Vasanthan Raghavan],"","",20060707,This invention was made with United States government support awarded by the following agencies: NSF 0431088. The United States government has certain rights in this invention.,"","","",""
11749573,20080110,20080009528,ANTIBACTERIAL AGENTS AND RELATED SCREENING METHODS USING SMALL MOLECULE MACROARRAYS,"The present invention relates generally to compounds providing antibacterial therapeutic agents and preparations, and related methods of using and making antibacterial compounds. Antibacterial compounds of the present invention include chalcone, alkylpyrimidine, aminopyrimidine and cyanopyridine compounds and derivatives thereof exhibiting minimum inhibitory concentrations (MIC) similar to or less than conventional antibacterial compounds in wide use. For example, the present invention provides chalcone and cyanopyridine compounds, and derivatives thereof, exhibiting high antibacterial activities having multiple electron withdrawing group substituents, such as halogens and fluorinated alky groups, and optionally having hydroxyl and/or alkoxyl groups substituents. ",[Helen Blackwell][Matthew Bowman][Jennifer O'Neill][Joseph Stringer],""," This application claims priority under 35 U.S.C. 119(e) to U.S. provisional Patent Application 60/747,628 filed May 18, 2006, which is hereby incorporated by reference in its entirety.",20070516, This invention was made with government support awarded by the following agencies: National Science Foundation Grant CHE-0449959. The United States government has certain rights in the invention.,"","","",""
11729998,20080110,20080009771,Exoskeleton,"This document discloses, among other things, a wearable structure having links and joints corresponding to those of a human upper body. Transducers are located on the wearable structure and are coupled to a processor. The transducers exchange energy and information between the user and the wearable structure and enable control of the movement of the structure. ",[Joel Perry][Jacob Rosen],""," This document claims the benefit of priority, under 35 U.S.C. Section 119(e), to Rosen, U.S. Provisional Patent Application Ser. No. 60/743,934, entitled &#x201C;EXOSKELETON FOR PHYSICAL THERAPY,&#x201D; filed on Mar. 29, 2006 (Attorney Docket No. 2082.009PRV), and is incorporated herein by reference.",20070329, This invention was made with Government support under Contract or Grant No. IIS0208468 awarded by National Science Foundation. The Government has certain rights in this invention.,"","","",""
