appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
13475021,20130103,20130004966,"STRUCTURE OF CYTOKININS AND CYTOKININ RECEPTORS, AND MODULATION OF CYTOKININ SIGNALING",Provided herein are seven high resolution crystal structures showing the cytokinin receptor AHK4 complexed with various naturally occurring and synthetic ligands. Further provided are strategies for modulating cytokinin receptor activity.,"",[Salk Institute for Biological Studies (027731)],"The present application claims priority to U.S. Provisional Patent Application No. 61/488,341 filed May 20, 2011, the disclosure of which is incorporated herein by reference in its entirety.",20120518,"The invention was made with Government support under Grant Nos. 5R01GM52413 and P30 NS057096 awarded by the National Institutes of Health, and Grant No. 10S-0649389, awarded by the National Science Foundation. The Government has certain rights in the invention.","","","",""
13456856,20130103,20130005040,Delivery of Biological Materials Into Cellular Organelles,"Systems, devices, and methods for delivering a biological material into an organelle of a cell are provided. In one aspect, for example, a method for introducing biological material into an organelle of a cell includes bringing into proximity a lance and a preselected biological material outside of a cell and charging the lance with a polarity and a charge sufficient to electrically associate the preselected biological material with a tip portion of the lance. The method also includes penetrating an outer portion of the cell with the lance and directing and inserting the lance into an organelle, discharging the lance to release at least a portion of the biological material into the organelle, and withdrawing the lance from the cell.","","","This application claims the benefit of U.S. Provisional Patent Application Ser. No. 61/479,777, filed on Apr. 27, 2011, which is incorporated herein by reference in its entirety. This application also claims the benefit of U.S. Provisional Patent Application Ser. No. 61/536,889, filed on Sep. 20, 2011, which is incorporated herein by reference in its entirety.",20120426,This invention was made with government support under National Science Foundation Grant No. CMMI-0800606 and CMS-0428532. The United States government has certain rights to this invention.,"","","",""
13408744,20130103,20130005561,COMPOSITE MEMBRANE WITH INTEGRAL RIM,"Composite membranes that are adapted for separation, purification, filtration, analysis, reaction and sensing. The composite membranes can include a porous support structure having elongate pore channels extending through the support structure. The composite membrane also includes an active layer comprising an active layer material, where the active layer material is completely disposed within the pore channels between the surfaces of the support structure. The active layer is intimately integrated within the support structure, thus enabling great robustness, reliability, resistance to mechanical stress and thermal cycling, and high selectivity. Methods for the fabrication of composite membranes are also provided.","","[Synkera Technologies, Inc.]","This application claims priority as a continuation application of U.S. patent application Ser. No. 11/745,449 filed May 7, 2007, which claims priority to U.S. Provisional Patent Application No. 60/767,513 filed May 7, 2006. Each of these applications is incorporated herein by reference in its entirety.",20120229,"This invention was funded by the National Science Foundation under Grant No. DMI-0420147 (Phase I) and Grant No. O11-0548757 (Phase II), and by the Department of Energy under Grant No. DE-FG02-04ER84086, both administered by the Small Business Innovation Research (SBIR) program. The Government has certain rights in this invention.",11745449,13408744,"",""
13489205,20130103,20130005590,SYNTHETIC BIOLOGY TOOLS,Methods for design of genetic circuits are provided.,"",[The Regents of the University of California],"This application claims benefit of priority to U.S. Provisional Patent Application No. 61/493,733, filed on Jun. 6, 2011, which is incorporated by reference.",20120605,This invention was made with government support under grant no. EEC-0540879 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
13516105,20130103,20130005597,METHODS AND COMPOSITIONS FOR ANALYSIS OF CLEAR CELL RENAL CELL CARCINOMA (CCRCC),"Methods for generating a prognostic signature for a subject with clear cell renal cell carcinoma (ccRCC) are disclosed. The methods include determining expression levels for three or more genes disclosed in ccRCC cells obtained from the subject, wherein the determining provides a prognostic signature for the subject. Also provided are methods for assessing risk of an adverse outcome of a subject clear cell renal cell carcinoma (ccRCC), method for predicting a clinical outcome of a treatment in a subject diagnosed with clear cell renal cell carcinoma (ccRCC), and arrays that include polynucleotides that hybridize to at least three genes disclosed or that include specific peptide or polypeptide gene products of at least three of the genes disclosed.","","","The presently disclosed subject matter claims the benefit of U.S. Provisional Patent Application Ser. No. 61/287,986, filed Dec. 18, 2009; the disclosure of which is incorporated herein by reference in its entirety.",20101220,This invention was made with government support under Grant No. PHY05-51164 from the National Science Foundation. The government has certain rights in the invention.,"","",20120919,PCT/US10/61301
13250344,20130103,20130005943,Methods for Preparing Internally Constrained Peptides and Peptidomimetics,"The present invention relates to a method for preparing a peptide having a stable, internally constrained alpha-helical, beta-sheet/beta-turn, 3-helical, or pi-helical region and a method of stabilizing an alpha-helical, beta-sheet/beta-turn, 3-helical, or pi-helical region within a peptide structure. The resulting peptides and methods of using them are also disclosed.","","","This application is a divisional of U.S. patent application Ser. No. 12/712,089, filed Feb. 24, 2010, which is a continuation of U.S. patent application Ser. No. 11/128,722, filed May 13, 2005, which claims the benefit of U.S. Provisional Patent Application Ser. No. 60/574,964, filed May 27, 2004, which is hereby incorporated by reference in its entirety.",20110930,"The present invention was made, at least in part, with funding received from the National Institutes of Health, grant number GM073943, and the National Science Foundation, grant numbers MRI-0116222 and CHE-0234863. The U.S. government may have certain rights in this invention.",12712089,13250344,"",""
13493815,20130103,20130006007,ACTIVATABLE NANOPROBES FOR INTRACELLULAR DRUG DELIVERY,An activatable nanoprobe is provided having a core component and an active agent associated with the core component via a bond configured to be cleaved upon exposure to an endogenous compound.,"","","This application is related to U.S. Provisional Application No. 61,495,992 filed Jun. 11, 2011. Priority to this application is claimed under 35 USC &#xA7;119, and is incorporated herein.",20120611,"The work leading to this invention was partly supported by grants from the NIH Grant No. 2P01HL059412-11A1 and NSF Grant No. 0506560. Accordingly, the government may have certain rights in the invention, as specified by law.","","","",""
13609624,20130103,20130006336,DEVICES AND METHODS FOR CONTROLLING PATIENT TEMPERATURE,Relatively non-invasive devices and methods for heating or cooling a patient's body are disclosed. Devices and methods for treating ischemic conditions by inducing therapeutic hypothermia are disclosed. Devices and methods for inducing therapeutic hypothermia through esophageal cooling are disclosed. Devices and methods for operative temperature management are disclosed.,"","[Advanced Cooling Therapy, LLC]","This application is a continuation-in-part of co-pending U.S. application Ser. No. 13/482,581, which was filed on May 29, 2012 as a continuation-in-part of U.S. application Ser. Nos. 13/021,805, 13/021,820, 13/021,828, which were filed on Feb. 7, 2011, as continuation applications of U.S. application Ser. No. 12/713,644 (now U.S. Pat. No. 8,231,664), which was filed on Feb. 26, 2010 and claimed the priority of U.S. provisional application Ser. No. 61/155,876, which was filed on Feb. 26, 2009. The disclosures of each of the aforementioned application are hereby incorporated by reference in their entireties.",20120911,This invention was made with Government support under National Science Foundation (NSF) Award Number 1142664. The Government has certain rights in this invention.,13482581,13609624,"",""
13175611,20130103,20130006976,SEARCH TOOL THAT UTILIZES SCIENTIFIC METADATA MATCHED AGAINST USER-ENTERED PARAMETERS,"A method for providing proximate dataset recommendations can begin with the creation of metadata records corresponding to datasets that represent scientific data by a scientific dataset search tool. The metadata records can conform to a standardized structural definition, and may be hierarchical. Values for the data elements of the metadata records can be contained within the datasets. Metadata records with a value that is proximate to a user-entered search parameter can be identified. A proximity score can be calculated for each identified metadata record. The proximity score can express a relevance of the corresponding dataset to the user-entered search parameters. The identified metadata records can be arranged in descending order by the calculated proximity rating, creating a list of proximate dataset results. The proximate dataset results can be presented within a user interface.","",[INTERNATIONAL BUSINESS MACHINES],"",20110701,The U.S. Government has certain rights to embodiments of the invention based on the National Science Foundation grant number OCE 0424602.,"","","",""
13364195,20130103,20130007264,Systems and Methods of Network Analysis and Characterization,"Systems and methods for characterizing networks are disclosed. In several embodiments, a network analyzer applies a network analysis to a network that replaces components of the network in a model of the network with equivalent or bounding models. The network analyzer can then characterize the simplified model of the network and an assessment can be made concerning the accuracy of the characterization of the network.","",[California Institute of Technology],"This application claims priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional Patent Application Ser. No. 61/481,648, filed May 2, 2011, the disclosure of which is incorporated by reference herein in its entirety.",20120201,"This invention was made with government support under W911NF-07-1-0029 awarded by DARPA, CCF-1018741 awarded by the National Science Foundation, and FA9550-10-1-0166 awarded by Air Force (AFOSR). The government has certain rights in the claimed inventions.","","","",""
13473426,20130103,20130007910,"STRUCTURE OF THE BRASSINOSTEROID RECEPTOR BRI1, AND MODULATION OF BRI1 SIGNALING","Provided herein is the crystal structure for the brassinosteroid receptor BRI1, as well as strategies for modulating its activity.","",[Salk Institute for Biological Studies (027731)],"The present application claims priority to U.S. Provisional Patent Application No. 61/487,120 filed May 17, 2011, the disclosure of which is incorporated herein by reference in its entirety.",20120516,"The invention was made with Government support under Grant No. IOS-0649389 awarded by the National Science Foundation, and Grant Nos. AI042266 and P30 NS057096 from the National Institutes of Health. The Government has certain rights in the invention.","","","",""
13635324,20130110,20130008503,ORGANIC PHOTOVOLTAIC DEVICES COMPRISING SOLUTION-PROCESSED SUBSTITUTED METAL-PHTHALOCYANINES AND EXHIBITING NEAR-IR PHOTO-SENSITIVITY,"Organic photovoltaic (OPV) devices are disclosed. An exemplary device has first and second electrodes and an organic, photovoltaically active zone located between the first and second electrodes. The photovoltaically active zone includes an organic electron-donor material and an organic electron-acceptor material. The electron-donor material includes one or more trivalent- or tetravalent-metal phthalocyanines with alkylchalcogenide ring substituents, and is soluble in at least one organic solvent. This solubility facilitates liquid-processability of the donor material, including formation of thin-films, on an unlimited scale to form planar and bulk heterojunctions in organic OPVs. These donor materials are photovoltaically active in both visible and near-IR wavelengths of light, enabling more of the solar spectrum, for example, to be applied to producing electricity. Also disclosed are methods for producing the metalated phthalocyanines and actual devices.","","","This application claims priority to, and the benefit of, U.S. Provisional application No. 61/342,146, filed on Apr. 9, 2010, which is incorporated herein by reference in its entirety.",20110411,This invention was made with government support under grant number CHE0719437 awarded by the National Science Foundation and grant number DE-SC0001084 awarded by the U.S. Department of Energy. The U.S. government has certain rights in the invention.,"","",20120914,PCT/US11/31970
13619696,20130110,20130009825,MICROPATTERNING OF CONDUCTIVE GRAPHITE PARTICLES USING MICROCONTACT PRINTING,"Methods involve a combination of polyelectrolyte multilayer (PEM) coating or silane self assembly on a substrate; microcontact printing; and conductive graphite particles, especially size controlled highly conductive exfoliated graphite nanoplatelets. The conductive graphite particles are coated with a charged polymer such as sulfonated polystyrene. The graphite particles are patterned using microcontact printing and intact pattern transfer on a substrate that has an oppositely-charged surface. The method allows for conductive organic patterning on both flat and curved surfaces and can be used in microelectronic device fabrication.","",[BOARD OF TRUSTEES OF MICHIGAN STATE UNIVERSITY],"This application is a divisional of U.S. application Ser. No. 12/515,232, filed May 15, 2009; which is a national phase application of PCT/US2007/023985, filed Nov. 15, 2007, which claims the benefit of U.S. Provisional Application No. 60/859,297, filed on Nov. 15, 2006. The disclosures of the above applications are incorporated herein by reference.",20120914,Subject matter described herein was developed in part with research funding provided by the United States Government under Grants from the Air Force Office of Scientific Research and The National Science Foundation (CTS-0609164). The U.S. Government may have certain rights to the invention.,12515232,13619696,"",""
13542326,20130110,20130011070,STUDYING AESTHETICS IN PHOTOGRAPHIC IMAGES USING A COMPUTATIONAL APPROACH,"The aesthetic quality of a picture is automatically inferred using visual content as a machine learning problem using, for example, a peer-rated, on-line photo sharing Website as data source. Certain visual features of images are extracted based on the intuition that they can discriminate between aesthetically pleasing and displeasing images. A one-dimensional support vector machine is used to identify features that have noticeable correlation with the community-based aesthetics ratings. Automated classifiers are constructed using the support vector machines and classification trees, with a simple feature selection heuristic being applied to eliminate irrelevant features. Linear regression on polynomial terms of the features is also applied to infer numerical aesthetics ratings.","",[The Penn State Research Foundation],"This application is a continuation of U.S. patent application Ser. No. 12/116,578, filed May 7, 2008, which claims priority from U.S. Provisional Patent Application Ser. No. 60/916,467, filed May 7, 2007, the entire content of both of which is incorporated herein by reference.",20120705,"This invention was made with government support under Grant No. 0347148, awarded by The National Science Foundation. The Government has certain rights in the invention.",12116578,13542326,"",""
13346217,20130110,20130011339,NANOPARTICLE COMPOSITIONS COMPRISING A LIPID BILAYER AND ASSOCIATED METHODS,"Bilayer-nanoparticle compositions comprising a nanoparticle core and a lipid bilayer disposed around the exterior surface of the nanoparticle core are provided. In some embodiments, these bilayer-nanoparticle compositions may be dispersed in an aqueous solution. Associated methods are also provided.","","","This application is a continuation of International Application No. PCT/US2010/41288, filed Jul. 8, 2010, which claims the benefit of U.S. Provisional Application No. 61/223,968, filed Jul. 8, 2009, both of which are incorporated herein by reference.",20120109,This invention was made with government support under Grant No: EEC-0118007 awarded by the National Science Foundation; Grant No: EEC-0647452 awarded by the National Science Foundation; and Grant No: RD-83253601 awarded by the Environmental Protection Agency. The government has certain rights in the invention.,PCT/US2010/041288,13346217,"",""
13619589,20130110,20130011363,CATIONIC BETAINE PRECURSORS TO ZWITTERIONIC BETAINES HAVING CONTROLLED BIOLOGICAL PROPERTIES,"Cationic polymers hydrolyzable to zwitterionic polymers, monomers for making the cationic polymers, surfaces that include the polymers, therapeutic agent delivery systems that include the cationic polymers, methods for administering a therapeutic agent using the delivery systems, and methods for making and using the cationic polymers, monomers, surfaces, and therapeutic agent delivery systems.","",[UNIVERSITY OF WASHINGTON],"This application is a division of Ser. No. 12/274,218, filed Nov. 19, 2008, which claims the benefit of U.S. Provisional Application No. 60/989,073, filed Nov. 19, 2007; each expressly incorporated herein by reference in its entirety.",20120914,"This invention was made with Government support under Grant No. N000140410409 awarded by the Office of Naval Research, Grant No. HDTRA1-07-1-0033 awarded by the Defense Threat Reduction Agency, and Grant No. DMR-0705907 awarded by the National Science Foundation. The Government has certain rights in the invention.",12274218,13619589,"",""
13614421,20130110,20130011370,Uniform Field Magnetization and Targeting of Therapeutic Formulations,"Systems and methods for magnetic targeting of therapeutic particles are provided. Therapeutic particles comprise one or more magnetic or magnetizable materials and at least one therapeutic agent. Therapeutic particles are specifically targeted using uniform magnetic fields capable of magnetizing magnetizable materials, and can be targeted to particular locations in the body, or can be targeted for capture, containment, and removal. Also provided are bioresorbable nanoparticles prepared without the use of organic solvents, and methods for therapeutically using such bioresorbable nanoparticles.","",[The Children's Hospital of Philadelphia],"This application is a division of U.S. application Ser. No. 12/150,864, filed May 1, 2008, which is a continuation-in-part of PCT application US2007/009603, filed Apr. 20, 2007, and claims priority to U.S. Application No. 60/794,191, filed Apr. 21, 2006. This application is also a continuation-in-part of U.S. application Ser. No. 11/250,948, filed Oct. 14, 2005, now issued as U.S. Pat. No. 7,846,201, and claims priority to U.S. Application No. 60/941,058, filed May 31, 2007. The disclosures of each of these applications are incorporated by reference herein, in their entirety and for all purposes.",20120913,"Research leading to the disclosed inventions was funded, in part, with funds from the National Institutes of Health, Grant No. HL72108, The National Heart Lung and Blood Institute, and the National Science Foundation, Grant No. 9984276. Accordingly, the United States Government may have certain rights in the invention.",12150864,13614421,"",""
13537396,20130110,20130011926,VAPOCHROMIC MATERIALS AND METHODS OF MAKING AND USING SAME,"A vapochromic gold-copper complex [AuL(Cu(Y))](X)exhibiting luminescence is provided, where L is an N-heterocyclic carbene; Y is a heteroatom-containing ligand; X is an anion, and n is an integer having a value of 1 or 2, and solvates thereof. A reaction of [AuL(Cu(Y))](X)with water vapor or an organic compound vapor, for example, affords a modified complex that yields a change in luminescence color under UV excitation. These tricationic vapochromic materials exhibit large changes in the emission through ligand substitution reactions between the solid complex and vapors, which permit use in luminescent vapochromic sensors.","","[Board of Regents of the Nevada System of Higher Education, on behalf of the University of Nevada,]","This application claims the benefit of U.S. Provisional Application No. 61/502,569, filed Jun. 29, 2011, which is hereby incorporated by reference herein in its entirety.",20120629,This invention was made with government support under contract CHE-0549902 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
13521040,20130110,20130012379,MODIFIED SOL-GEL DERIVED SORBENT MATERIAL AND METHOD FOR USING THE SAME,"Disclosed is a swellable, sorbent material formed of a sol-gel derived composition having a porous matrix and a sorbent property modifier intermixed with at least a portion of the porous matrix. The sorbent property modifier modifies a sorbent property of the sorbent material when compared to the same sorbent property of the corresponding, unmodified sol-gel derived composition.","","[ABS MATERIALS, INC.]","This application claims the benefit of Provisional Patent Application No. 61/293,346, filed Jan. 8, 2010.",20110107,This invention was made with Government support under National Science Foundation Grant SBIR award #1013263.,"","",20120706,PCT/US11/20550
13544555,20130110,20130012413,IN VITRO ASSAYS FOR ENRICHING AND DETERMINING THE CLONOGENIC POTENTIAL OF STEM CELLS,"A method of enriching stem or progenitor cells that includes growing a heterogeneous cell sample comprising stem and/or progenitor cells on a first substrate that is hydrophobic and has an elastic modulus less than about 100 MPa; recovering the heterogeneous cell sample from the first substrate; growing the recovered heterogeneous cell sample on a second substrate that is hydrophilic and has an elastic modulus higher than the elastic modulus of the first substrate to produce a subpopulation of nonadherent cells and a subpopulation of adherent cells; and recovering the nonadherent cell subpopulation, which is enriched for stem and/or progenitor cells. The invention also relates to a method of determining the clonogenic potential of a cell, such as a cancer stem cell enriched using the enrichment method described herein.","",[UNIVERSITY OF ROCHESTER],"This application claims the priority benefit of U.S. Provisional Patent Application Ser. No. 61/505,881, filed Jul. 8, 2011, which is hereby incorporated by reference in its entirety.",20120709,This invention was made with support from the National Science Foundation under grant CBET 0827862. The U.S. government has certain rights in this invention.,"","","",""
13617993,20130110,20130012527,PREQ1 RIBOSWITCHES AND METHODS AND COMPOSITIONS FOR USE OF AND WITH PREQ1 RIBOSWITCHES,"The preQriboswitch is a target for antibiotics and other small molecule therapies. The preQriboswitch and portions thereof can be used to regulate the expression or function of RNA molecules and other elements and molecules. The preQriboswitch and portions thereof can be used in a variety of other methods to, for example, identify or detect compounds. Compounds can be used to stimulate, active, inhibit and/or inactivate the preQriboswitch. The preQriboswitch and portions thereof, both alone and in combination with other nucleic acids, can be used in a variety of constructs and RNA molecules and can be encoded by nucleic acids.","",[YALE UNIVERSITY],"This application is a continuation of U.S. application Ser. No. 12/532,538, filed Mar. 5, 2010, which is the National Stage of International Application No. PCT/US08/58050, filed Mar. 24, 2008, which claims benefit of U.S. Provisional Application No. 60/919,410, filed Mar. 22, 2007. U.S. application Ser. No. 12/532,538, filed Mar. 5, 2010, and U.S. Provisional Application No. 60/919,410, filed Mar. 22, 2007, are hereby incorporated herein by reference in their entirety.",20120914,"This invention was made with government support under Grant Nos. R33 DK07027 and GM 068819 awarded by the NIH, and under Grant No. EIA 0323510 awarded by NSF. The government has certain rights in the invention.",12532538,13617993,"",""
