patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
07318903,20080115,Photonic sensor particles and fabrication methods,10567917,20060255008,20061116,"The invention is related to optical particles (), use of optical particles in sensing applications, and methods of fabricating optical particles that can target a desired analyte. The invention is also related to the self assembly of individual optical particles. An advantage of the invention is that it includes self-assembling individual photonic crystal sensors onto a target. In an embodiment of the invention, a processed sensor structure having two generally opposing surfaces is provided, wherein each of the opposing surfaces have different surface affinities, with a first optical structure formed on one of the opposing surfaces, and a second optical structure formed on the other of the opposing surfaces. The chemically and optically asymmetric opposing surfaces will spontaneously align at an organic liquid/water interface. Changes in the optical response of at least one of the opposing surfaces indicate the presence of a particular analyte for sensing applications.",[Jamie R. Link][Michael J. Sailor],[The Regents of the University of California],"Applicants claim priority benefits under 35 U.S.C. &#xA7; 119 on the basis of Patent Application No. 60/495,436, filed Aug. 14, 2003.",20040813,"This invention was made with Government assistance under National Science Foundation, Grant No. ECS-0088060, and Air Force Ofc. of Scientific Research, Grant No. F-49620-02-1-0288. The Government has certain rights in this invention.","","",20060206,PCT/US2004/026572
07319159,20080115,"Cyclohexadien-2,4-ylsilane and its derivatives, synthesis of the same, and the pyrolysis of the same to silane",11531650,"","","Silane gas precursor compounds having the formula (I):  wherein R, R, and Reach can independently be hydrogen or halogen and wherein the cyclohexadiene ring can have one or more substituents selected from the group consisting of a saturated or unsaturated, straight chain or branched alkyl group, a halogen, NO, and C≡N are disclosed. In one form, the silane gas precursor compound is cyclohexadien-2,4-ylsilane, an air-stable liquid, that can be thermolyzed in a pyrolysis process to efficiently generate high purity silane gas. The compounds of the present invention can thus serve as a “point-of-use” precursor for silane gas. ",[Dovas A. Saulys][Thomas F. Kuech][John A. Roberts],[Wisconsin Alumni Research Foundation],"",20060913,This invention was made with United States government support awarded by the following agencies: NSF 9632527. The United States has certain rights to this invention.,"","","",""
07319709,20080115,Creating photon atoms,10200582,20040017834,20040129,A narrow linewidth fluorescent emitter can incorporate a chromophore into a microcavity that can support low-order optical modes.,[Vikram C. Sundar][Moungi G. Bawendi][John D. Joannopoulos][Mihai Ibanescu],[Massachusetts Institute of Technology],"",20020723,"This invention was made with government support under Grant Number DMR-9871996, awarded by NSF. The government has certain rights in the invention.","","","",""
07321713,20080122,Silicon based on-chip photonic band gap cladding waveguide,11230024,20060088265,20060427,A waveguide structure includes a core structure that has low index materials. A photonic crystal cladding structure utilized in guiding optical modes in the core. The photonic crystal cladding structure includes alternating layers of Si and SiN.,[Shoji Akiyama][Xiaoman Duan][Lionel C. Kimerling][Yasha Yi],[Massachusetts Institute of Technology],"This application claims priority from provisional applications Ser. No. 60/643,196 filed Jan. 12, 2005, which is incorporated herein by reference in its entirety, and Ser. No. 60/611,227 filed on Sep. 17, 2004, which is also incorporated herein by reference in its entirety.",20050919,"This invention was made with government support under Grant Number. DMR-0213282, awarded by the NSF. The government has certain rights in the invention.","","","",""
07321854,20080122,Prosody based audio/visual co-analysis for co-verbal gesture recognition,10666460,20040056907,20040325,"The present method incorporates audio and visual cues from human gesticulation for automatic recognition. The methodology articulates a framework for co-analyzing gestures and prosodic elements of a person's speech. The methodology can be applied to a wide range of algorithms involving analysis of gesticulating individuals. The examples of interactive technology applications can range from information kiosks to personal computers. The video analysis of human activity provides a basis for the development of automated surveillance technologies in public places such as airports, shopping malls, and sporting events.",[Rajeev Sharma][Mohammed Yeasin][Sanshzar Kettebekov],[The Penn State Research Foundation],"This application is based on and claims priority to U.S. Provisional Application No. 60/413,998, filed Sep. 19, 2002, which is fully incorporated herein by reference.",20030919,"This work was supported in part by the National Science Foundation pursuant to CAREER Grant IIS-97-33644 and Grant No. NSF IIS-0081935. Accordingly, the United States government may have certain rights in this invention.","","","",""
07323136,20080129,Containerless mixing of metals and polymers with fullerenes and nanofibers to produce reinforced advanced materials,10182081,"","","The present invention relates to fullerene, nanotube, or nanofiber filled metals and polymers. This invention stems from a cross-disciplinary combination of electromagnetic and acoustic processing and property enhancement of materials through fullerene or nanofiber additives. Containerless processing (CP) in the form of electromagnetic field enduced and/or acoustic mixing leads to controlled dispersion of fullerenes, nanotubes, or nanofibers in various matrices. The invention provides methods of mixing that highly disperse and align the fullerenes, nanotubes, or nanofibers within the matrices of metals and polymers. The invention provides new compositions of matter and multifunctional materials based on processing, composition, and degree of in situ processing.",[Enrique V. Barrera][Yildiz Bayazitoglu],[William Marsh Rice University],"This application is a 35 U.S.C. &#xA7; 371 national application of International Application Number PCT/US01/03325 filed on Feb. 1, 2001, which designated the United States, claiming priority to provisional application 60/179,582 filed on Feb. 1, 2000, and further, such applications are hereby incorporated herein by reference.",20010201,"This invention was made with Government support under NSF Grants Nos. CTS-9312379 and DMR-9357505 awarded by the National Science Foundation and the Texas AdvancedTechnology Program, TATP Grant No. 003604-056. The Government may have certain rights in the invention.","","",20021118,PCT/US01/03325
07323319,20080129,"RNA containing coenzymes, biotin, or fluorophores, and methods for their preparation and use",10250029,20040241649,20041202,"Materials and methods for incorporating adenosine derivatives into the 5′ end of transcribed RNA are disclosed. Adenosine derivatives include naturally occurring compounds such as Coenzyme A, NAD, and FAD, as well as various non-naturally occurring compounds. The derivatives can be used to impart desirable properties to the RNA such as fluorescence, the ability to bind to receptors or ligands, and improved catalytic activity. The transcribed RNAs can be used in a variety of applications including nucleic acid detection, designed or random generation of catalytic RNAs, antisense applications, and in the study of RNA structure and function.",[Faqing Huang],[The University of Southern Mississippi],"",20030529,The government may own rights in the present invention pursuant to grant number MCB9974487 from the National Science Foundation and grant number NAG5-10668 from the National Aeronautics and Space Administration.,"","","",""
07323340,20080129,Compositions and methods for regulating bacterial pathogenesis,10409783,20030166289,20030904,"The production of a purified extracellular bacterial signal called autoinducer-2 is regulated by changes in environmental conditions associated with a shift from a free-living existence to a colonizing or pathogenic existence in a host organism. Autoinducer-2 stimulates LuxQ luminescence genes, and is believed also to stimulate a variety of pathogenesis related genes in the bacterial species that produce it. A new class of bacterial genes is involved in the biosynthesis of autoinducer-2.",[Bonnie L. Bassler][Michael G. Surette],[University Technologies International][Princeton University],"This application is a continuation of U.S. application Ser. No. 09/961,507, filed Sep. 21, 2001, now U.S. Pat. No. 6,864,067, which is a divisional of U.S. application Ser. No. 09/453,976, filed Dec. 2, 1999, now U.S. Pat. No. 6,720,415, which claims priority from U.S. Provisional Application Ser. No. 60/110,570, filed Dec. 2, 1998, all of which are incorporated herein by reference in their entireties.",20030407,"Pursuant to 35 U.S.C. &#xA7;202(c), it is acknowledged that the U.S. Government has certain rights in the invention described herein, which was made in part with funds from the National Science Foundation, Grant No. MCB-9506033.",09961507,10409783,"",""
07323511,20080129,Post-coupling synthetic approach for polymeric antioxidants,11040193,20050238789,20051027,"A method of preparing an antioxidant polymer includes forming or obtaining a first polymer having reactive pendant groups, where the first polymer does not include cyclic anhydride repeat units, and derivatizing the first polymer with an antioxidant. Another method of preparing an antioxidant polymer includes forming or obtaining a first polymer having reactive pendant groups and derivatizing the first polymer with an antioxidant, where the antioxidant is attached to the first polymer by an acetal, amide, amine, carbamate, carbonate, ester, ether or thioether linkage or by a carbon-carbon bond. The invention is also directed to polymers that are generally prepared by these methods, compositions that include such polymers and methods of using such polymers.",[Ashok L. Cholli][Ashish Dhawan][Vijayendra Kumar],[University of Massachusetts Lowell],"This application claims the benefit of U.S. Provisional Application No. 60/537,983, filed Jan. 21, 2004, the entire teachings of which are incorporated herein by reference.",20050121,"The invention was supported, in whole or in part, by a grant DMR-9986644 from the National Science Foundation. The Government has certain rights in the invention.","","","",""
07323531,20080129,Fluorescent polysiloxanes,10982065,20050100945,20050512,Disclosed herein are fluorescent polysiloxanes and methods of making them. Fluorescent aryl alcohols or fluorescent aryl carbinols are reacted with hydropolysiloxanes in the presence of a catalyst to link the fluorescent groups to the polysiloxane chain through an ether linkage. The resulting compounds are fluorescent and have other desirable properties.,[Irina S. Toulokhonova][Robert C. West],[Wisconsin Alumni Research Foundation],"This application claims priority based on U.S. provisional application 60/518,457 which was filed on Nov. 7, 2003.",20041105,This invention was made with United States government support awarded by the following agency: NSF 9901266. The United States has certain rights in this invention.,"","","",""
07323540,20080129,Process for preparing microrods using liquid-liquid dispersion,11153888,20060063882,20060323,"The invention provides a method for forming polymer microrods, the method including the steps of providing a polymer solution comprising a polymer dissolved in a first solvent; providing a dispersion medium comprising a second solvent, wherein the first solvent and the second solvent are miscible or partially soluble in each other, and wherein the polymer is insoluble in the second solvent; adding the polymer solution to the dispersion medium to form a dispersed phase of polymer solution droplets within the dispersion medium; and introducing a shear stress to the dispersion medium and dispersed polymer solution droplets for a time and at a shear rate sufficient to elongate the polymer solution droplets to form microrods and solidify the microrods by attrition of the polymer solvent into the dispersion medium.",[Orlin Dimitrov Velev][Rossitza Gueorguieva Alargova],[North Carolina State University],"The present application claims the benefit of U.S. Provisional Application No. 60/580,022, filed Jun. 16, 2004, which is incorporated herein by reference in its entirety and for all purposes.",20050615,The research underlying this invention was supported in part with funds from National Science Foundation (NSF) grant no. CAREER CTS 0238636 and NER CTS 0403462. The United States Government may have an interest in the subject matter of this invention.,"","","",""
07324035,20080129,Amplifier with pulse coded output and remote signal reconstruction from the pulse output,10844950,20070273411,20071129,"An amplifier-based system having pulsed output includes an amplifier for amplifying a time varying voltage signal to produce an output voltage signal. A voltage-to-current (V-I) converter converts the output voltage signal into a current signal. An output stage including a current integrator integrates the current signal to generate an integrated voltage. An amplitude to time converter generates a pulse train from the integrated voltage, wherein a timing of the pulses in the pulse train represents the original time varying voltage signal. The pulse train representation permits transmission and accurate remote reconstruction of the original time varying voltage signal, such as signals generated by electrodes implanted inside a subject, including neural signals.",[John G. Harris][Du Chen][Dazhi Wei][Jose C. Principe],"[University of Florida Research Foundation, Inc.]","",20040513,The Government has certain rights to the invention based on Defense Advanced Research Program Agency (DARPA) project No. N66001-02-C8022 and National Science Foundation Award No. EIA-0135946.,"","","",""
07325040,20080129,Locally operated desktop environment for a remote computing system,11215956,20060048153,20060302,"A system and method is provided for a remote desktop environment for a grid enabled system. The system can include a grid enabled server capable of being connected into a grid network. A client computer can be in communication with the grid enabled server. A user desktop environment can be provided for the client computer, and the user desktop environment can securely connect to the grid enabled server, a grid computing network, and map to client computer operating system resources. In addition, a file manager can be in communication with the user desktop environment. The file manager may be configured to allow users to own and directly access user accounts and directories on the grid enabled server.",[Thanh N. Truong],[University of Utah Research Foundation],"Priority of U.S. Provisional patent application Ser. No. 60/605,741 filed on Aug. 30, 2004 is claimed.",20050830,This invention was made with government support under grant numbers CHE-0326027 and CTS-0112306 awarded by National Science Foundation. The Government has certain rights to this invention.,"","","",""
07326365,20080205,Composite material including nanocrystals and methods of making,11129329,20060060862,20060323,"Temperature-sensing compositions can include an inorganic material, such as a semiconductor nanocrystal. The nanocrystal can be a dependable and accurate indicator of temperature. The intensity of emission of the nanocrystal varies with temperature and can be highly sensitive to surface temperature. The nanocrystals can be processed with a binder to form a matrix, which can be varied by altering the chemical nature of the surface of the nanocrystal. A nanocrystal with a compatibilizing outer layer can be incorporated into a coating formulation and retain its temperature sensitive emissive properties.",[Moungi G. Bawendi][Vikram C. Sundar],[Massachusetts Institute of Technology],"This application is a continuation of U.S. patent application Ser. No. 09/779,437, filed Feb. 9, 2001, now abandoned the contents of which are incorporated by reference in their entirety.",20050516,"This invention was made with government support under Grant No. DE-FG02-02ER45974, awarded by the Department of Energy, and Grant No. DMR-0213282, awarded by the National Science Foundation. The government has certain rights in the invention.",09779437,11129329,"",""
07326380,20080205,Surface and site-specific polymerization by direct-write lithography,10893543,20050272885,20051208,"Polymeric microstructures and nanostructures can be prepared with use of a tip to pattern a surface. A tip can be used to pattern a structure which can initiate polymerization. The structure can be then exposed to monomer to induce polymerization at the structure. Alternatively, a tip can be used to pattern a surface with a monomer in which the surface is treated with polymerization catalyst so that polymerization occurs at the patterning site. Ring-opening metathesis polymerization can be carried out with use of the tip to control the polymerization. The tip can be a sharp tip as used in for example an atomic force microscope tip. Norbornene types of monomers can be used. Biological macromolecules can be also prepared.",[Chad A. Mirkin][Xiaogang Liu][Shouwu Guo],[Northwestern University],"This application claims priority to U.S. provisional application 60/488,094 to Mirkin et al. filed Jul. 18, 2003, and this priority application is hereby incorporated by reference in its entirety.",20040719,This application contains work funded by the U.S. Federal Government under AFOSR F49620-00-1-0283/001; DARPA/RMAC DAAD19-03-1-0065; and NSF EEC-0118025/011. The government has certain rights in the invention.,"","","",""
07326542,20080205,Compositions and methods for regulating bacterial pathogenesis,10387345,20040033548,20040219,"The production of a purified extracellular bacterial signal called autoinducer-2 is regulated by changes in environmental conditions associated with a shift from a free-living existence to a colonizing or pathogenic existence in a host organism. Autoinducer-2 stimulates LuxQ luminescence genes, and is believed also to stimulate a variety of pathogenesis related genes in the bacterial species that produce it. A new class of bacterial genes is involved in the biosynthesis of autoinducer-2.",[Bonnie L. Bassler][Michael G. Surette],"[Princeton University][University Technologies International, Inc.]","This application is a continuation in part of U.S. application Ser. No. 09/961,507, filed Sep. 21, 2001 now U.S. Pat. No. 6,864,067, which is a divisional of U.S. patent application Ser. No. 09/453,976, filed Dec. 2, 1999 now U.S. Pat. No. 6,720,415, which claims priority from U.S. Provisional Application Ser. No. 60/110,570, filed Dec. 2, 1998, all of which are incorporated herein by reference in their entireties.",20030310,"Pursuant to 35 U.S.C. &#xA7;202(c), the U.S. Government has certain rights in the invention described herein, which was made in part with finds from the National Science Foundation, Grant No. MCB-9506033.",09961507,10387345,"",""
07326557,20080205,Increasing intracellular NADPH availability in ,10987265,20050196866,20050908,"A method of increasing cellular NADPH levels by expressing one or more genes that encode a enzyme that causes the production of NADPH. The system can be combined with other enzymes that require NADPH, thus improving the overall production of the desired protein.",[Ka-Yiu San][George N. Bennett][Ailen Sanchez],[Rice University],"This application claims the benefit of U.S. Provisional Application No. 60/520,540 filed Nov. 14, 2003.Not applicable.",20041112,"The present invention was developed with funds from the National Science Foundation. Therefore, the United States Government may have certain rights in the invention.","","","",""
07326649,20080205,Parylene-based flexible multi-electrode arrays for neuronal stimulation and recording and methods for manufacturing the same,11130814,20060003090,20060105,"Method for manufacturing a parylene-based electrode array that includes an underlying parylene layer, one or more patterned electrode layers comprising a conductive material such as a metal, and one or more overlying parylene layers. The overlying parylene is etched away or otherwise processed to expose the electrodes where stimulation or recording is to occur. All other conductive material in the device is occluded from the environment by the two layers of parylene surrounding it.",[Damien C. Rodger][Mark Humayun][Yu-Chong Tai][James D. Weiland],[University of Southern California][California Institute of Technology],"This application claims the benefit of U.S. Provisional Application 60/571,031, filed May 14, 2004, titled &#x201C;PARYLENE-BASED FLEXIBLE MULTI-ELECTRODE ARRAY FOR NEURONAL STIMULATION AND RECORDING AND METHOD FOR MANUFACTURING THE SAME&#x201D;, which is hereby incorporated by reference in its entirety.",20050516,"The government may have certain rights to the invention based on National Science Foundation (NSF) Grant EEC-0310723 and EEC-9402726. NSF Grant EEC-0310723 was awarded to The California Institute of Technology (&#x201C;Caltech&#x201D;) on Jan. 1, 2002, with Dr. Yu-Chong Tai as the Principal Investigator. NSF Grant EEC-9402726 was awarded to both Caltech and The University of Southern California (&#x201C;USC&#x201D;) on Sep. 1, 2003, with Dr. Yu-Chong Tai as the Principal Investigator for Caltech and Dr. Mark Humavun as the Principal Investigator for USC.","","","",""
07326736,20080205,Composite proton exchange membrane and method of manufacturing the same,10627229,20040115498,20040617,"A composite proton exchange membrane and method of manufacturing the same. The composite proton exchange membrane comprises a proton exchange membrane which has been modified by replacing membrane protons in desired areas of the membrane with a cationic polymer. The cationic polymer is preferably formed by introducing a quaternary salt monomer into the membrane and then effecting the polymerization of the monomer. The modified areas of the proton exchange membrane exhibit increased strength, reduced water and gas permeability, reduced proton conductivity and reduced acidity. Accordingly, by modifying the periphery of the membrane, one can obtain an integral sealing edge for the membrane, and by modifying certain interior regions of the membrane, one can divide the membrane into a plurality of sealed segments.",[Robert C. McDonald][Anthony B. LaConti],"[Giner Electrochemical Systems, LLC]","The present application claims the benefit under 35 U.S.C. 119(e) of U.S. Provisional Patent Application Ser. No. 60/423,506, filed Nov. 4, 2002, the disclosure of which is incorporated herein by reference.",20030725,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others in reasonable terms as provided by the terms of Grant Numbers DMI-0128583 and DMI-0239174 awarded by the National Science Foundation.,"","","",""
07326954,20080205,"Scaffold-organized metal, alloy, semiconductor and/or magnetic clusters and electronic devices made using such clusters",10816603,20040203074,20041014,"A method for forming arrays of metal, alloy, semiconductor or magnetic clusters is described. The method comprises placing a scaffold on a substrate, the scaffold comprising molecules selected from the group consisting of polynucleotides, polypeptides, and perhaps combinations thereof. Polypeptides capable of forming α helices are currently preferred for forming scaffolds. Arrays are then formed by contacting the scaffold with plural, monodispersed ligand-stabilized clusters. Each cluster, prior to contacting the scaffold, includes plural exchangeable ligands bonded thereto. If the clusters are metal clusters, then the metal preferably is selected from the group consisting of Ag, Au, Pt, Pd and mixtures thereof. A currently preferred metal is gold, and a currently preferred metal cluster is Auhaving a radius of from about 0.7 to about 1 nm. Compositions also are described, one use for which is in the formation of cluster arrays. One embodiment of the composition comprises plural monodispersed, ligand-stabilized clusters coupled to a polypeptide.",[Martin N. Wybourne][James E. Hutchison],[State of Oregon Acting By and Through the State Board of Higher Education on Behalf of the University of Oregon],"This application is a continuation of U.S. patent application Ser. No. 10/013,334, filed Nov. 5, 2001 now abandoned, which is a continuation of U.S. patent application Ser. No. 09/085,390, filed May 27, 1998, now abandoned, which claims the benefit of the earlier filing date of U.S. Provisional Patent Application No. 60/047,804, filed May 27, 1997, now abandoned. Each of these prior patent applications is incorporated herein by reference.",20040402,"This invention was made with government support under contract numbers N00014-93-0618 and N00014-93-1-1120 awarded by the Department of Defense, Office of Naval Research, and under Grant No. DMR-9705343 awarded by the National Science Foundation. The government has certain rights in this the invention.",10013334,10816603,"",""
