patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
07476596,20090113,"Doped elongated semiconductors, growing such semiconductors, devices including such semiconductors, and fabricating such devices",11543336,20070032051,20070208,"A bulk-doped semiconductor that is at least one of the following: a single crystal, an elongated and bulk-doped semiconductor that, at any point along its longitudinal axis, has a largest cross-sectional dimension less than 500 nanometers, and a free-standing and bulk-doped semiconductor with at least one portion having a smallest width of less than 500 nanometers. At least one portion of such a semiconductor may a smallest width of less than 200 nanometers, or less than 150 nanometers, or less than 100 nanometers, or less than 80 nanometers, or less than 70 nanometers, or less than 60 nanometers, or less than 40 nanometers, or less than 20 nanometers, or less than 10 nanometers, or even less than 5 nanometers. Such a semiconductor may be doped during growth. Such a semiconductor may be part of a device, which may include any of a variety of devices and combinations thereof, and a variety of assembling techniques may be used to fabricate devices from such a semiconductor.",[Charles M. Lieber][Yi Cui][Xiangfeng Duan][Yu Huang],[President and Fellows of Harvard College],"This application is a continuation of U.S. patent application Ser. No. 09/935,776, entitled &#x201C;Doped Elongated Semiconductors, Growing Such Semiconductors, Devices Including Such Semiconductors And Fabricating Such Devices&#x201D;, filed Aug. 22, 2001; which claims priority under 35 U.S.C. &#xA7;119(e) to commonly-owned, co-pending U.S. Provisional Patent Application Ser. No. 60/226,835, entitled, &#x201C;Semiconductor Nanowires&#x201D;, filed Aug. 22, 2000; Ser. No. 60/292,121, entitled, &#x201C;Semiconductor Nanowires&#x201D;, filed May 18, 2001; Ser. No. 60/254,745, entitled, &#x201C;Nanowire and Nanotube Nanosensors,&#x201D; filed Dec. 11, 2000; Ser. No. 60/292,035, entitled &#x201C;Nanowire and Nanotube Nanosensors,&#x201D; filed May 18, 2001; Ser. No. 60/292,045, entitled &#x201C;Nanowire Electronic Devices Including Memory and Switching Devices,&#x201D; filed May 18, 2001; and Ser. No. 60/291,896, entitled &#x201C;Nanowire Devices Including Emissive Elements and Sensors,&#x201D; filed May 18, 2001, each of which is hereby incorporated by reference in its entirety.",20061004,"This invention was sponsored by the Office of Naval Research Contract Numbers N00014-98-1-0499, N00014-99-1-0495, N00014-00-1-0476, and N00014-94-1-0302. This invention was also sponsored by the National Science Foundation Grant Number 981226. The government has certain rights in the invention.",09935776,11543336,"",""
07476851,20090113,Aerodynamic focusing of nanoparticle or cluster beams,11269932,20060102837,20060518,"Guidelines for designing lenses or systems for aerodynamic focusing of nanoparticle or cluster beams. The design process may involve obtaining a relationship between particle size, operating pressure and aperture size, and selecting the operating pressure to provide continuum flow of an aerosol beam through the aerodynamic lens. Particles having diameters less than 30 nanometer may be focused. Simulation techniques for evaluating designed lenses are also disclosed.",[Xiaoliang Wang][Peter H. McMurry][Einar Kruis],[Regents of the University of Minnesota],"This application claims priority from U.S. Provisional Application 60/627,576 filed Nov. 12, 2004 and entitled &#x201C;Aerodynamic Focusing of Nanoparticle or Cluster Beams,&#x201D; the contents of which are incorporated herein by reference.",20051109,"Funding for work described herein was provided in part by the federal government through National Science Foundation Grant No. DMI-0103169 and the Universit&#xE4;t Duisburg-Essen (Germany), which may have certain rights in the invention.","","","",""
07477802,20090113,Robust reconstruction of high resolution grayscale images from a sequence of low resolution frames,11601518,20070217713,20070920,"A computer method of creating a super-resolved grayscale image from lower-resolution images using an Lnorm data fidelity penalty term to enforce similarities between low and a high-resolution image estimates is provided. A spatial penalty term encourages sharp edges in the high-resolution image, the data fidelity penalty term is applied to space invariant point spread function, translational, affine, projective and dense motion models including fusing the lower-resolution images, to estimate a blurred higher-resolution image and then a deblurred image. The data fidelity penalty term uses the Lnorm in a likelihood fidelity term for motion estimation errors. The spatial penalty term uses bilateral-TV regularization with an image having horizontal and vertical pixel-shift terms, and a scalar weight between 0 and 1. The penalty terms create an overall cost function having steepest descent optimization applied for minimization. Direct image operator effects replace matrices for speed and efficiency.",[Peyman Milanfar][Sina Farsiu][Michael Elad][Michael D. Robinson],"[The Regents of the University of California, Santa Cruz]","",20061116,The present invention was supported in part by grant number CCR-9984246 from the National Science Foundation and grant number F49620-03-01-0387 from the U.S. Air Force. The U.S. Government has certain rights in the invention.,"","","",""
07479404,20090120,Photonic crystal biosensor structure and fabrication method,11177708,20070009968,20070111,The invention provides sensor compositions and method of making sensors.,[Brian T. Cunningham][Ian Block][Leo Li-Ying Chan],[The Board of Trustees of the University of Illinois],"",20050708,This invention was made with Government support under Grant Number BES04-27657 awarded by the National Science Foundation. The Government has certain rights in the invention.,"","","",""
07479548,20090120,Nucleic acid based ladder copolymers,10855893,"","","The present invention relates to a copolymer termed a ladder copolymer because it has two backbones that serve as legs/sides of a ladder structure. These two backbones, one of which is a nucleic acid or nucleic acid-like polymer, are linked together as the legs/sides of a ladder are linked together by the rungs.",[James Wayne Canary][Nadrian C. Seeman][Lei Zhu][Philip Lukeman],[New York University],"This application claims priority from provisional application 60/473,915, filed May 29, 2003, the entire contents which are herby incorporated by reference.",20040528,"The experiments performed in this application were supported in part by the Office of Naval Research, grant no. N00014-98-1-0093, by the National Institutes of Health, grant no. GM-29554, by the National Science Foundation, grant nos. CHE-0079702, DMI-0210844, EIA-0086015, DMR-01138790, and CTS-0103002, and by DARPA/AFSOR grant no. F30602-01-2-0561. The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of the above grants.","","","",""
07479632,20090120,E-beam vision system for monitoring and control,11341154,"","","A method of characterizing an electron beam is described, comprising providing a system including an electron gun having a steering coil. A material having a surface is also provided. An electron beam from said electron gun is directed to said surface. The directing includes providing a first current to the steering coil to direct the electron beam to a first point on the surface and then providing a second current to the steering coil to direct the electron beam to a second point on the surface. An imaging system is mounted for viewing said surface. An image is collected based on light emitted from the surface because of the electron beam directed at the first point and the second point. A light intensity is determined at the first point and at the second point.",[Michael Alan Gevelber][Adam Scott Brewster][Brian Louis Vattiat],[Trustees of Boston University][Cyber Materials LLC],"This application claims priority of provisional application 60/648,776 filed Feb. 1, 2005, incorporated herein by reference.",20060127,This invention was made with Government support under contract number DMI-0339988 awarded by the National Science Foundation. The Government has certain rights in the invention.,"","","",""
07480619,20090120,Integration manager and natural interaction processor,10793183,"","",Natural interaction command decoder implemented on small embedded microprocessors. Strings of text from multiple input sources are merged to create commands. Words that are meaningful within the current system context are linked to all dependent output events while words that have no meaning within the current system context are automatically discarded.,[Neil G. Scott],[The Board of Trustees of the Leland Stanford Junior University],"The present patent application is a formalization of a previously filed, co-pending provisional patent application entitled, &#x201C;Integration Manager and Natural Interaction Processor,&#x201D; filed Mar. 4, 2003, as U.S. provisional patent application Ser. No. 60/452,262 by the inventor named in this patent application. This patent application claims the benefit of the filing date of the cited provisional patent application according to the statues and rules governing provisional patent applications, particularly, 35 USC &#xA7; 119(e)(1) and 37 CFR &#xA7;&#xA7; 1.78(a)(4) and (a)(5). The specification and drawings of the provisional patent application are specifically incorporated herein by reference. This patent application is also related to co-pending and commonly assigned patent application entitled, &#x201C;Intelligent Total Access System,&#x201D; Ser. No. 10/642,022, filed Aug. 15, 2003. This patent application claims the benefit of the filing date of provisional patent application 60/404,034, filed Aug. 16, 2002. The co-pending patent application is hereby incorporated by reference into this description as fully as if here represented in full.",20040304,This invention was made with Government support under contract 0071126 awarded by the National Science Foundation. The U.S. Government has certain rights in the invention.,"","","",""
07481866,20090127,Gas storage materials and devices,10465535,20090000474,20090101,"The invention provides a porous metal-organic framework that can be used to store gases, such as hydrogen. Also provided is metal-organic framework comprising bifunctional metallic bridging groups and organic nodes having three or more points of connection, wherein the framework has one or more cavities suitable for containing one or more storage gas molecules. The invention further provides a metal-organic framework comprising organic functional groups directed into the one or more cavities that are capable of reacting with a storage gas.",[Leonard R. MacGillivray][Giannis S. Papaefstathiou],[University of Iowa Research Foundation],"This application claims priority under 35 U.S.C. 119(e) from U.S. Provisional Application Ser. No. 60/389,828 filed Jun. 19, 2002, which application is incorporated herein by reference.",20030619,The invention described herein was made with government support under Grant Number DMR-0133138 awarded by the National Science Foundation. The United States Government has certain rights in the invention.,"","","",""
07481989,20090127,Method for cutting fullerene nanotubes,11507972,20090004094,20090101,"This invention relates generally to cutting fullerene nanotubes. In one embodiment, the present invention provides for preparation of homogeneous populations of short fullerene nanotubes by cutting and annealing (reclosing) the nanotube pieces followed by fractionation. The cutting and annealing processes may be carried out on a purified nanotube bucky paper, on felts prior to purification of nanotubes or on any material that contains fullerene nanotubes. In one embodiment, oxidative etching with concentrated nitric acid is employed to cut fullerene nanotubes into shorter lengths. The annealed nanotubes may be disbursed in an aqueous detergent solution or an organic solvent for the fractionation. Closed tubes can also be derivatized to facilitate fractionation, for example, by adding solubilizing moieties to the end caps.",[Richard E. Smalley][Daniel T. Colbert][Hongjie Dai][Jie Liu][Andrew G. Rinzler][Jason H. Hafner][Ken Smith][Ting Guo][Pavel Nikolaev][Andreas Thess],[William Marsh Rice University],"This application is a divisional of prior U.S. patent application Ser. No. 10/033,470, filed Dec. 28, 2001 now U.S. Pat. No. 7,105,596, entitled &#x201C;CARBON FIBERS FORMED FROM SINGLE-WALL CARBON NANOTUBES&#x201D;, which is a divisional of U.S. patent application Ser. No. 09/380,545, filed on Dec. 22, 1999, (issued as U.S. Pat. No. 6,683,783 on Jan. 27, 2004), which is the 35 U.S.C. &#xA7; 371 national application of International Application Number PCT/US98/04513 filed on Mar. 6, 1998, which designated the United States, claiming priority to: provisional U.S. patent application Ser. No. 60/067,325, filed on Dec. 5, 1997; provisional U.S. patent application Ser. No. 60/064,531, filed on Nov. 5, 1997; provisional U.S. patent application Ser. No. 60/063,675, filed on Oct. 29, 1997; provisional U.S. patent application Ser. No. 60/055,037, filed on Aug. 8, 1997; provisional U.S. patent application Ser. No. 60/047,854, filed on May 29, 1997; and provisional U.S. patent application Ser. No. 60/040,152, filed on Mar. 7, 1997. Each of the foregoing applications is commonly assigned to the assignee of the present invention and is hereby incorporated herein by reference in its entirety.",20060822,The present invention was made with United States Government support from the Office of Naval Research under Grant Number N00014-91-J-1794 and from the National Science Foundation under Grant Number DMR-9522251. The United States Government may have certain rights in the invention.,10033470,11507972,"",""
07482168,20090127,Photoluminescent polymetalloles as chemical sensors,10244053,20050101026,20050512,"A method to develop inexpensive inorganic polymeric sensors that can provide a sensitivity and selectivity for explosive nitroaromatic compounds. Selectivity is provided by the arrays of 12 different reactive fluorescent sensors to mimic the human olfactory system. The sensors are based on photoluminescence quenching of polymers containing metalloid-metalloid backbones such as Si—Si, Si—Ge, or Ge—Ge. The sensor employs a thin film of photoluminescent copolymers, which is stable in air, water, acids, common organic solvents, and even seawater containing bioorganisms. The detection method involves measurement of the quenching of photoluminescence of the polysilole by the analyte.",[Michael J. Sailor][William C Trogler][Honglae Sohn][Rebecca M. Calhoun],[The Regents of the University of California],"This application claims the benefit of U.S. Provisional Application Ser. No. 60/322,908, filed Sep. 15, 2001, under 35 U.S.C. &#xA7; 119.",20020914,This work is supported by the National Science Foundation (Grant CHE-0111376) and DARPA's Tactical Sensors Program via a Space and Naval Warfare Systems Center Contract (N66001-98-C-8514).,"","","",""
07482191,20090127,Highly doped III-nitride semiconductors,11082378,20050179047,20050818,"A method of forming a highly doped layer of AlGaN, is practiced by first removing contaminants from a MBE machine. Wafers are then outgassed in the machine at very low pressures. A nitride is then formed on the wafer and an AlN layer is grown. The highly doped GaAlN layer is then formed having electron densities beyond 1×10cmat Al mole fractions up to 65% are obtained. These levels of doping application of n-type bulk, and n/p tunnel injection to short wavelength UV emitters. Some applications include light emitting diodes having wavelengths between approximately 254 and 290 nm for use in fluorescent light bulbs, hazardous materials detection, water purification and other decontamination environments. Lasers formed using the highly doped layers are useful in high-density storage applications or telecommunications applications. In yet a further embodiment, a transistor is formed utilizing the highly doped layer as a channel.",[William J. Schaff][Jeonghyun Hwang],"[Cornell Research Foundation, Inc.]","This application is a divisional of U.S. patent application Ser. No. 10/140,774, filed May 7, 2002 now U.S. Pat. No. 6,888,170, which claims the benefit of priority to U.S. Provisional Patent Application Ser. No. 60/364,499, filed Mar. 15, 2002, the entirety of which is incorporated herein by reference.",20050317,The invention described herein was made with U.S. Government support under Grant Number 0123453 awarded by the National Science Foundation. The United States Government has certain rights in the invention.,10140774,11082378,"",""
07482319,20090127,Vault and vault-like carrier molecules,10547530,20060148086,20060706,"A method of using vaults as carrier molecules to deliver one or more than one substance to an organism, or to a specific tissue or to specific cells, or to an environmental medium. A vault-like particle. A method of preventing damage by one or more than one substance to an organism, to a specific tissue, to specific cells, or to an environmental medium, by sequestering the one or more than one substance within a vault-like particle. A method of delivering one or more than one substance or a sensor to an organism, to a specific tissue, to specific cells, or to an environmental medium. According to another embodiment of the present invention, there is provided a method of making vault-like particles, and making vault-like particles comprising one or more than one substance, or one or more than one sensor.",[Leonard H. Rome][Valerie A. Kickhoefer][Sujna Raval-Fernandes][Phoebe L. Stewart],[The Regents of the University of California],"This application is a national phase filing of International Patent Application No. PCT/US04/07434 titled &#x201C;Vault and Vault-Like Carrier Molecules,&#x201D; filed Mar. 10, 2004 which claims the benefit of U.S. Provisional Patent Application No. 60/453,800 titled &#x201C;Vault Nano Capsules&#x201D; filed Mar. 10, 2003, the contents of which are incorporated in this disclosure by reference in their entirety.",20040310,"This invention was made with United States Government support under National Science Foundation, Nano Science Interdisciplinary Research Team Grant No. MCB-0210690 National Science Foundation Grant No. MCB-9722353. The United States Government has certain rights in this invention.","","",20050831,PCT/US2004/007434
07482844,20090127,Analog-to-digital converter with programmable floating gate,11326832,20060119499,20060608,"Systems and methods are discussed for using a floating-gate MOSFET as a programmable reference circuit. One example of the programmable reference circuit is a programmable voltage reference source, while a second example of a programmable reference circuit is a programmable reference current source. The programmable voltage reference source and/or the reference current source may be incorporated into several types of circuits, such as comparator circuits, current-mirror circuits, and converter circuits. Comparator circuits and current-mirror circuits are often incorporated into circuits such as converter circuits. Converter circuits include analog-to-digital converters and digital-to-analog converters.",[Philomena Cleopha Brady][Paul Edward Hasler],[Georgia Tech Research Corporation],"This application is a continuation of U.S. patent application Ser. No. 10/446,087 entitled &#x201C;FLOATING-GATE REFERENCE CIRCUIT&#x201D; filed on May 27, 2003, now U.S. Pat. No. 7,034.603. which is hereby incorporated by reference in its entirety. This application is related to commonly assigned Non-Provisional Application entitled, &#x201C;CURRENT MIRROR WITH PROGRAMMABLE FLOATING GATE,&#x201D; filed concurrently herewith on Jan. 5, 2006, and accorded Ser. No. 11/326,833, now U.S. Pat. No. 7,288,985, and to commonly assigned Non-Provisional Application entitled, &#x201C;DIGITAL-TO-ANALOG CONVERTER WITH PROGRAMMABLE FLOATING GATE,&#x201D; filed concurrently herewith on Jan. 5, 2006, and accorded Ser. No. 11/326,834, now U.S. Pat. No. 7,408,397.",20060105,The U.S. government may have a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. EIA-0083172 awarded by the National Science Foundation of the United States.,10446087,11326832,"",""
07483493,20090127,Combined frequency-time domain power adaptation for CDMA communication systems,11077435,20050213552,20050929,"Practical transmission power adaptation in multicarrier code division multiple access (MC-CDMA) communications is using either a frequency domain technique or a time domain technique or a combined frequency and time domain technique in response to channel variations. With frequency domain power adaptation, the transmission power is allocated over the N′ (1≦N′≦N) strongest subcarriers rather than over all possible N subcarriers, where the strongest subcarriers are understood to exhibit the highest channel gains. A substantially optimal N′ can be chosen so that the average bit error rate (BER) is minimized. In the time domain power adaptation technique, transmission power is adapted so that the desired signal strength at the receiver output is maintained at a fixed level. In the combined time and frequency domain adaptation technique, the transmission power is first allocated over the N′ (1≦N′≦N) strongest subcarriers rather than over all possible N subcarriers and then it is adapted so that the desired signal strength at the receiver output is maintained at a fixed level.",[Yeheskel Bar-Ness][Ye Hoon Lee],[New Jersey Institute of Technology],"This application claims the benefit of priority from U.S. Provisional Patent Application Ser. No. 60/551,889 filed on Mar. 10, 2004. The above provisional patent application is incorporated by reference herein in its entirety.",20050310,The United States government may have certain rights in this invention. A portion of the work described herein was supported in part by the National Science Foundation under NSF Grant ANS-03338788.,"","","",""
07483767,20090127,Feedback mechanism for smart nozzles and nebulizers,11247596,20070299561,20071227,"Nozzles and nebulizers able to produce aerosol with optimum and reproducible quality based on feedback information obtained using laser imaging techniques. Two laser-based imaging techniques based on particle image velocimetry (PTV) and optical patternation map and contrast size and velocity distributions for indirect and direct pneumatic nebulizations in plasma spectrometry. Two pulses from thin laser sheet with known time difference illuminate droplets flow field. Charge coupled device (CCL)) captures scattering of laser light from droplets, providing two instantaneous particle images. Pointwise cross-correlation of corresponding images yields two-dimensional velocity map of aerosol velocity field. For droplet size distribution studies, solution is doped with fluorescent dye and both laser induced florescence (LIF) and Mie scattering images are captured simultaneously by two CCDs with the same field of view. Ratio of LIF/Mie images provides relative droplet size information, then scaled by point calibration method via phase Doppler particle analyzer.",[Akbar Montaser][Kaveh Jorabchi][Kaveh Kahen],[The George Washington University],"Related Subject matter is disclosed in U.S. Pat. No. 6,166,379, entitled &#x201C;Direct Injection High Efficiency Nebulizer For Analytical Spectrometry&#x201D;, Issued on Dec. 26, 2000 to Akbar Montaser et al. This application claims benefit under 35 U.S.C. &#xA7;119(e) of provisional patent application Ser. No. 60/618,261, filed on Oct. 14, 2004. The entire disclosures of said patent and provisional application are hereby incorporated by reference.",20051012,This application was made with United States Government support under Grant No. DE-FG02-93ER14320 awarded by the U.S. Department of Energy and under Grant Nos. CHE-9505726 and CHE-9512441 awarded by the National Science Foundation. The U.S. Government has certain rights in the invention.,"","","",""
07485282,20090203,Method for the preparation of metal oxides in nanometric particle form,11087841,20050272592,20051208,"A process is described for the synthesis of metal oxides in a nanometric particle form that cannot be easily obtained by conventional bulk synthesis techniques. The method makes use of Colloid Occluded Carbons (COC) and Colloid Imprinted Carbons (CIC) as reagents and as templating agents for the preparation of metal oxides in nanometric particle form. The nanometric particles are suitable useful in the field of chemical catalysis, particularly for petroleum refining when in porous form, and as sensors, optical wave guides, and coatings.",[Thomas J. Pinnavaia][Seong-Su Kim],[Board of Trustees of Michigan State University],"This application claims priority to provisional application Ser. No. 60/556,999, filed Mar. 26, 2004.",20050323,This invention was funded by the United States Government under National Science Foundation (NSF) Grant No. CHE-0211029. The Government has certain rights to this invention.,"","","",""
07485419,20090203,Biosensors based on directed assembly of particles,10756825,20090011402,20090108,"A sensor system for detecting an effector or cofactor comprises (a) a nucleic acid enzyme; (b) a substrate for the nucleic acid enzyme, comprising a first polynucleotide; (c) a first set of particles comprising a second polynucleotide at least partially complementary to the substrate, where the polynucleotide is attached to the particles at its 3′ terminus; and (d) a second set of particles comprising a third polynucleotide at least partially complementary to the substrate, where the polynucleotide is attached to the particles at its 5′ terminus.",[Yi Lu][Juewen Liu],[The Board of Trustees of the University of Illinois],"",20040113,The subject matter of this application may in part have been funded by the Department of Energy (DEFG02-01ER63179) and the National Science Foundation (DMR-0117792). The government may have certain rights in this invention.,"","","",""
